Date,Open,High,Low,Close,Adj Close,Volume
2018-01-05,5323.000000,5478.000000,5322.000000,5464.000000,5413.152344,13486500
2018-01-08,5464.000000,5464.000000,5464.000000,5464.000000,5413.152344,0
2018-01-09,5525.000000,5648.000000,5492.000000,5612.000000,5559.774902,13500100
2018-01-10,5560.000000,5633.000000,5528.000000,5591.000000,5538.970215,7283800
2018-01-11,5521.000000,5613.000000,5521.000000,5584.000000,5532.035156,5995400
2018-01-12,5584.000000,5598.000000,5496.000000,5525.000000,5473.584961,7400700
2018-01-15,5533.000000,5565.000000,5452.000000,5463.000000,5412.161621,5922600
2018-01-16,5468.000000,5505.000000,5455.000000,5474.000000,5423.059082,4484800
2018-01-17,5415.000000,5465.000000,5380.000000,5459.000000,5408.198730,6628400
2018-01-18,5539.000000,5552.000000,5425.000000,5449.000000,5398.291992,8370500
2018-01-19,5479.000000,5535.000000,5452.000000,5512.000000,5460.706055,5871200
2018-01-22,5525.000000,5577.000000,5491.000000,5572.000000,5520.146973,6646600
2018-01-23,5645.000000,5738.000000,5613.000000,5732.000000,5678.658203,12477600
2018-01-24,5600.000000,5600.000000,5436.000000,5442.000000,5391.357422,19510700
2018-01-25,5285.000000,5384.000000,5202.000000,5249.000000,5200.153320,18803900
2018-01-26,5350.000000,5397.000000,5281.000000,5285.000000,5235.818359,10678200
2018-01-29,5349.000000,5354.000000,5258.000000,5285.000000,5235.818359,7160900
2018-01-30,5211.000000,5258.000000,5177.000000,5183.000000,5134.767578,10082800
2018-01-31,5151.000000,5268.000000,5148.000000,5209.000000,5160.525391,7703700
2018-02-01,5269.000000,5386.000000,5218.000000,5385.000000,5334.887695,9016200
2018-02-02,5395.000000,5505.000000,5370.000000,5485.000000,5433.956543,14337200
2018-02-05,5600.000000,5671.000000,5503.000000,5568.000000,5516.184570,25977400
2018-02-06,5300.000000,5387.000000,5225.000000,5336.000000,5286.343750,23396900
2018-02-07,5607.000000,5665.000000,5412.000000,5417.000000,5366.589355,18136600
2018-02-08,5450.000000,5504.000000,5250.000000,5320.000000,5270.492188,13215900
2018-02-09,5094.000000,5174.000000,5061.000000,5174.000000,5125.851074,13055200
2018-02-12,5174.000000,5174.000000,5174.000000,5174.000000,5125.851074,0
2018-02-13,5200.000000,5236.000000,5085.000000,5099.000000,5051.548828,10855500
2018-02-14,5094.000000,5158.000000,5007.000000,5078.000000,5030.744141,9916000
2018-02-15,5195.000000,5205.000000,5137.000000,5173.000000,5124.860352,7283700
2018-02-16,5210.000000,5340.000000,5199.000000,5264.000000,5215.013672,8102200
2018-02-19,5257.000000,5313.000000,5235.000000,5305.000000,5255.631836,5701600
2018-02-20,5306.000000,5336.000000,5233.000000,5296.000000,5246.715332,5997700
2018-02-21,5330.000000,5379.000000,5298.000000,5378.000000,5327.952637,8065300
2018-02-22,5360.000000,5429.000000,5288.000000,5349.000000,5299.222656,8091100
2018-02-23,5330.000000,5360.000000,5290.000000,5354.000000,5304.175781,5643500
2018-02-26,5376.000000,5428.000000,5356.000000,5382.000000,5331.915039,6923400
2018-02-27,5450.000000,5468.000000,5410.000000,5439.000000,5388.384277,7244500
2018-02-28,5451.000000,5494.000000,5408.000000,5442.000000,5391.357422,11158300
2018-03-01,5388.000000,5418.000000,5250.000000,5302.000000,5252.659668,8135800
2018-03-02,5173.000000,5275.000000,5170.000000,5237.000000,5188.264648,7649400
2018-03-05,5147.000000,5239.000000,5138.000000,5230.000000,5181.330078,7763900
2018-03-06,5340.000000,5384.000000,5272.000000,5282.000000,5232.845703,7018400
2018-03-07,5251.000000,5400.000000,5243.000000,5316.000000,5266.529785,8892700
2018-03-08,5377.000000,5435.000000,5356.000000,5377.000000,5326.961914,6953400
2018-03-09,5470.000000,5500.000000,5355.000000,5393.000000,5342.812988,10781700
2018-03-12,5430.000000,5465.000000,5273.000000,5299.000000,5249.687988,9164900
2018-03-13,5321.000000,5364.000000,5307.000000,5356.000000,5306.157227,7574000
2018-03-14,5356.000000,5418.000000,5329.000000,5400.000000,5349.747559,7038900
2018-03-15,5391.000000,5462.000000,5387.000000,5446.000000,5395.319336,6800900
2018-03-16,5446.000000,5450.000000,5345.000000,5371.000000,5321.017578,7347000
2018-03-19,5337.000000,5337.000000,5121.000000,5144.000000,5096.130371,11658900
2018-03-20,5097.000000,5144.000000,5019.000000,5138.000000,5090.186035,8469200
2018-03-21,5138.000000,5138.000000,5138.000000,5138.000000,5090.186035,0
2018-03-22,5200.000000,5275.000000,5171.000000,5239.000000,5190.246094,9150000
2018-03-23,5035.000000,5138.000000,5035.000000,5096.000000,5048.577148,10156100
2018-03-26,5022.000000,5079.000000,4959.000000,5079.000000,5031.734375,7985600
2018-03-27,5156.000000,5233.000000,5152.000000,5232.000000,5183.311035,7528700
2018-03-28,5106.000000,5176.000000,5080.000000,5174.000000,5140.588867,7906400
2018-03-29,5145.000000,5150.000000,5051.000000,5110.000000,5077.001953,6988400
2018-03-30,5129.000000,5164.000000,5104.000000,5146.000000,5112.769531,5425900
2018-04-02,5152.000000,5238.000000,5151.000000,5173.000000,5139.595703,4353700
2018-04-03,5100.000000,5174.000000,5089.000000,5150.000000,5116.744141,5208000
2018-04-04,5216.000000,5246.000000,5135.000000,5137.000000,5103.828125,7187400
2018-04-05,5229.000000,5248.000000,5166.000000,5213.000000,5179.336914,5751800
2018-04-06,5220.000000,5261.000000,5204.000000,5205.000000,5171.388672,5004600
2018-04-09,5203.000000,5243.000000,5183.000000,5220.000000,5186.291992,4107400
2018-04-10,5211.000000,5369.000000,5209.000000,5328.000000,5293.594727,7172500
2018-04-11,5330.000000,5357.000000,5261.000000,5272.000000,5237.956055,4792800
2018-04-12,5281.000000,5282.000000,5191.000000,5200.000000,5166.420898,4163000
2018-04-13,5239.000000,5274.000000,5229.000000,5245.000000,5211.130371,4484800
2018-04-16,5279.000000,5324.000000,5270.000000,5288.000000,5253.852539,3224300
2018-04-17,5288.000000,5359.000000,5288.000000,5312.000000,5277.697754,4169600
2018-04-18,5335.000000,5403.000000,5331.000000,5395.000000,5360.161621,6135800
2018-04-19,5420.000000,5425.000000,5365.000000,5371.000000,5336.316895,5107200
2018-04-20,5347.000000,5385.000000,5333.000000,5385.000000,5350.226563,5184800
2018-04-23,5383.000000,5387.000000,5339.000000,5350.000000,5315.452637,3788000
2018-04-24,5397.000000,5438.000000,5354.000000,5438.000000,5402.884277,6258500
2018-04-25,5407.000000,5430.000000,5360.000000,5410.000000,5375.064941,6663800
2018-04-26,5450.000000,5468.000000,5405.000000,5443.000000,5407.852051,5267700
2018-04-27,5453.000000,5455.000000,5368.000000,5400.000000,5365.129395,7207300
2018-04-30,5400.000000,5400.000000,5400.000000,5400.000000,5365.129395,0
2018-05-01,5130.000000,5148.000000,5038.000000,5073.000000,5040.241211,16563600
2018-05-02,5128.000000,5130.000000,5064.000000,5083.000000,5050.176758,9066700
2018-05-03,5083.000000,5083.000000,5083.000000,5083.000000,5050.176758,0
2018-05-04,5083.000000,5083.000000,5083.000000,5083.000000,5050.176758,0
2018-05-07,5192.000000,5225.000000,5164.000000,5198.000000,5164.433594,7586800
2018-05-08,5101.000000,5202.000000,5094.000000,5182.000000,5148.537109,5287200
2018-05-09,5131.000000,5176.000000,5125.000000,5138.000000,5104.821289,5223100
2018-05-10,5181.000000,5188.000000,5101.000000,5109.000000,5076.008789,4111800
2018-05-11,5126.000000,5180.000000,5096.000000,5177.000000,5143.569336,5564300
2018-05-14,5250.000000,5295.000000,5237.000000,5289.000000,5254.846191,5443200
2018-05-15,5252.000000,5283.000000,5246.000000,5271.000000,5236.962891,3261500
2018-05-16,5271.000000,5305.000000,5270.000000,5277.000000,5242.923828,3612300
2018-05-17,5320.000000,5400.000000,5310.000000,5390.000000,5355.193848,6595600
2018-05-18,5404.000000,5460.000000,5384.000000,5416.000000,5381.026367,5782700
2018-05-21,5418.000000,5457.000000,5381.000000,5388.000000,5353.207031,5252100
2018-05-22,5391.000000,5395.000000,5188.000000,5282.000000,5247.891602,9360500
2018-05-23,5200.000000,5212.000000,5141.000000,5150.000000,5116.744141,12011000
2018-05-24,5100.000000,5109.000000,5065.000000,5100.000000,5067.066895,5915200
2018-05-25,5090.000000,5096.000000,5042.000000,5081.000000,5048.189453,5637400
2018-05-28,5142.000000,5198.000000,5134.000000,5183.000000,5149.531250,4947300
2018-05-29,5184.000000,5203.000000,5140.000000,5160.000000,5126.679688,3946300
2018-05-30,5060.000000,5120.000000,5031.000000,5119.000000,5085.944336,5673500
2018-05-31,5130.000000,5161.000000,5066.000000,5160.000000,5126.679688,7107300
2018-06-01,5160.000000,5196.000000,5146.000000,5162.000000,5128.666016,4036000
2018-06-04,5243.000000,5319.000000,5232.000000,5319.000000,5284.652344,7049900
2018-06-05,5394.000000,5408.000000,5353.000000,5389.000000,5354.200684,7295300
2018-06-06,5420.000000,5545.000000,5419.000000,5539.000000,5503.231934,14759200
2018-06-07,5527.000000,5537.000000,5460.000000,5521.000000,5485.348145,7754900
2018-06-08,5500.000000,5527.000000,5448.000000,5450.000000,5414.806641,7544400
2018-06-11,5468.000000,5534.000000,5462.000000,5509.000000,5473.425293,5360700
2018-06-12,5572.000000,5610.000000,5441.000000,5478.000000,5442.625488,6566600
2018-06-13,5496.000000,5507.000000,5449.000000,5501.000000,5465.477051,4299400
2018-06-14,5465.000000,5490.000000,5387.000000,5387.000000,5352.213379,4068300
2018-06-15,5450.000000,5480.000000,5412.000000,5445.000000,5409.838867,5353300
2018-06-18,5390.000000,5398.000000,5338.000000,5359.000000,5324.394531,3806200
2018-06-19,5315.000000,5406.000000,5302.000000,5306.000000,5271.736328,4674000
2018-06-20,5336.000000,5412.000000,5262.000000,5404.000000,5369.104004,5207000
2018-06-21,5550.000000,5568.000000,5487.000000,5487.000000,5451.567871,8580800
2018-06-22,5410.000000,5510.000000,5398.000000,5496.000000,5460.509277,5213100
2018-06-25,5548.000000,5550.000000,5484.000000,5491.000000,5455.541504,4029200
2018-06-26,5416.000000,5496.000000,5373.000000,5487.000000,5451.567871,5773600
2018-06-27,5540.000000,5600.000000,5532.000000,5595.000000,5558.870605,9055400
2018-06-28,5580.000000,5743.000000,5571.000000,5726.000000,5689.024414,11568800
2018-06-29,5689.000000,5707.000000,5636.000000,5664.000000,5627.424805,6513000
2018-07-02,5695.000000,5750.000000,5585.000000,5595.000000,5558.870605,6977900
2018-07-03,5663.000000,5685.000000,5449.000000,5624.000000,5587.683105,6686200
2018-07-04,5620.000000,5650.000000,5502.000000,5532.000000,5496.276855,4985500
2018-07-05,5520.000000,5527.000000,5320.000000,5344.000000,5309.491211,8205400
2018-07-06,5430.000000,5469.000000,5368.000000,5450.000000,5414.806641,6339900
2018-07-09,5490.000000,5694.000000,5473.000000,5692.000000,5655.244141,7017800
2018-07-10,5700.000000,5765.000000,5698.000000,5705.000000,5668.160156,7349100
2018-07-11,5700.000000,5768.000000,5629.000000,5742.000000,5704.920898,7463900
2018-07-12,5800.000000,5892.000000,5782.000000,5794.000000,5756.584961,6963800
2018-07-13,5880.000000,5989.000000,5859.000000,5978.000000,5939.396973,9859700
2018-07-16,5978.000000,5978.000000,5978.000000,5978.000000,5939.396973,0
2018-07-17,6000.000000,6048.000000,5952.000000,6006.000000,5967.216309,7606300
2018-07-18,6083.000000,6100.000000,5960.000000,5975.000000,5936.416504,5096900
2018-07-19,5956.000000,6018.000000,5914.000000,5939.000000,5900.648926,4681300
2018-07-20,5939.000000,5973.000000,5885.000000,5933.000000,5894.687500,5146800
2018-07-23,5860.000000,5947.000000,5859.000000,5888.000000,5849.978516,4262700
2018-07-24,5915.000000,5962.000000,5825.000000,5837.000000,5799.307617,5320000
2018-07-25,5876.000000,5953.000000,5862.000000,5915.000000,5876.803711,3628600
2018-07-26,5962.000000,5967.000000,5920.000000,5945.000000,5906.610352,2982600
2018-07-27,5965.000000,5968.000000,5902.000000,5966.000000,5927.474609,2978800
2018-07-30,5922.000000,5932.000000,5852.000000,5865.000000,5827.126953,3765300
2018-07-31,5811.000000,5875.000000,5769.000000,5828.000000,5790.366211,5839200
2018-08-01,6049.000000,6184.000000,6045.000000,6105.000000,6065.576660,13488400
2018-08-02,6150.000000,6239.000000,6105.000000,6117.000000,6077.499512,7995400
2018-08-03,6215.000000,6235.000000,6095.000000,6111.000000,6071.538574,5228700
2018-08-06,6092.000000,6138.000000,6063.000000,6074.000000,6034.776855,3326300
2018-08-07,6122.000000,6179.000000,6106.000000,6163.000000,6123.202637,4343200
2018-08-08,6111.000000,6137.000000,6085.000000,6095.000000,6055.641602,4446600
2018-08-09,6100.000000,6162.000000,6073.000000,6153.000000,6113.267090,3414900
2018-08-10,6183.000000,6200.000000,6041.000000,6051.000000,6011.925781,4877900
2018-08-13,6022.000000,6059.000000,5875.000000,5917.000000,5878.791016,6649100
2018-08-14,5966.000000,6028.000000,5940.000000,6024.000000,5985.100098,5003700
2018-08-15,6006.000000,6040.000000,5962.000000,6000.000000,5961.254883,3231500
2018-08-16,5900.000000,5959.000000,5810.000000,5947.000000,5908.597168,6836500
2018-08-17,6040.000000,6065.000000,6000.000000,6040.000000,6000.996582,4412500
2018-08-20,5955.000000,6022.000000,5944.000000,6000.000000,5961.254883,4270200
2018-08-21,6028.000000,6033.000000,5962.000000,5972.000000,5933.436035,3782100
2018-08-22,6016.000000,6019.000000,5974.000000,5991.000000,5952.312988,2799300
2018-08-23,6001.000000,6018.000000,5973.000000,5984.000000,5945.358398,3549700
2018-08-24,6015.000000,6055.000000,5996.000000,6055.000000,6015.899902,4082300
2018-08-27,6100.000000,6195.000000,6085.000000,6170.000000,6130.157715,4760100
2018-08-28,6242.000000,6281.000000,6159.000000,6173.000000,6133.138184,4947400
2018-08-29,6222.000000,6312.000000,6198.000000,6292.000000,6251.369629,6275400
2018-08-30,6392.000000,6422.000000,6340.000000,6344.000000,6303.033691,7816000
2018-08-31,6301.000000,6390.000000,6288.000000,6348.000000,6307.007813,5057900
2018-09-03,6363.000000,6366.000000,6244.000000,6276.000000,6235.472656,4081800
2018-09-04,6293.000000,6296.000000,6244.000000,6278.000000,6237.459961,3126000
2018-09-05,6285.000000,6298.000000,6221.000000,6234.000000,6193.743652,3876300
2018-09-06,6190.000000,6323.000000,6173.000000,6288.000000,6247.395020,4743800
2018-09-07,6241.000000,6249.000000,6141.000000,6230.000000,6189.770020,5928300
2018-09-10,6350.000000,6377.000000,6240.000000,6245.000000,6204.672852,5840000
2018-09-11,6316.000000,6351.000000,6282.000000,6335.000000,6294.091797,5444200
