Date,Open,High,Low,Close,Adj Close,Volume
2017-09-04,null,null,null,null,null,null
2017-09-05,218.000000,218.000000,216.500000,218.000000,210.334061,17357347
2017-09-06,216.500000,218.000000,216.000000,217.000000,209.369232,16012662
2017-09-07,218.000000,218.500000,216.000000,217.000000,209.369232,19135540
2017-09-08,217.000000,218.000000,216.500000,218.000000,210.334061,25512045
2017-09-11,219.000000,219.500000,216.500000,217.000000,209.369232,19026886
2017-09-12,219.000000,219.500000,217.500000,219.000000,211.298904,21588321
2017-09-13,217.500000,219.000000,217.500000,218.000000,210.334061,17555541
2017-09-14,218.500000,219.000000,217.500000,218.500000,210.816483,18315567
2017-09-15,218.500000,219.000000,217.000000,218.500000,210.816483,44551103
2017-09-18,219.000000,220.000000,218.000000,219.500000,211.781326,17654705
2017-09-19,221.500000,221.500000,220.000000,221.500000,213.710983,23410233
2017-09-20,221.000000,222.000000,220.000000,221.500000,213.710983,20320237
2017-09-21,221.000000,223.000000,220.000000,221.000000,213.228577,18645565
2017-09-22,221.500000,222.000000,218.500000,218.500000,210.816483,21557370
2017-09-25,217.500000,218.500000,217.000000,217.000000,209.369232,16876286
2017-09-26,217.500000,218.000000,214.000000,214.000000,206.474731,23070901
2017-09-27,217.500000,217.500000,215.000000,215.000000,207.439560,22590510
2017-09-28,215.000000,216.000000,213.500000,214.000000,206.474731,31616062
2017-09-29,216.000000,217.500000,215.500000,216.500000,208.886810,21380708
2017-10-02,219.500000,220.500000,218.500000,220.500000,212.746155,27983551
2017-10-03,219.000000,223.000000,219.000000,222.500000,214.675827,36679938
2017-10-05,222.000000,225.500000,222.000000,224.500000,216.605499,23349939
2017-10-06,225.000000,225.500000,223.500000,224.500000,216.605499,15642516
2017-10-11,226.500000,233.500000,226.500000,233.000000,224.806595,63667562
2017-10-12,235.000000,237.500000,234.500000,237.500000,229.148346,42390186
2017-10-13,237.500000,237.500000,234.500000,237.500000,229.148346,23145071
2017-10-16,237.500000,238.000000,236.000000,238.000000,229.630768,19964072
2017-10-17,238.000000,238.000000,235.000000,235.500000,227.218689,17652304
2017-10-18,239.500000,239.500000,237.000000,237.500000,229.148346,28886850
2017-10-19,239.500000,241.500000,239.000000,239.000000,230.595612,23481776
2017-10-20,238.000000,239.500000,237.500000,237.500000,229.148346,24722035
2017-10-23,239.000000,240.000000,238.500000,239.000000,230.595612,15772559
2017-10-24,240.000000,240.000000,238.000000,238.000000,229.630768,14975093
2017-10-25,238.500000,239.000000,237.500000,238.000000,229.630768,16880187
2017-10-26,237.000000,238.000000,236.000000,236.000000,227.701096,12959717
2017-10-27,237.500000,240.000000,237.500000,239.000000,230.595612,17773541
2017-10-30,242.000000,245.000000,241.500000,243.000000,234.454941,27784990
2017-10-31,243.500000,245.000000,241.500000,243.000000,234.454941,22582013
2017-11-01,243.500000,245.000000,241.500000,242.500000,233.972534,20389054
2017-11-02,242.000000,242.500000,240.500000,241.000000,232.525269,15810342
2017-11-03,240.500000,241.000000,238.500000,239.000000,230.595612,16528682
